,Lipop,Group,TMAP1,TMAP2,smiles
2335,1.64,2 (733),-0.25025278329849243,-0.06660068035125732,Brc1ccccc1NC(=O)Nc2ccc(C#N)c3[nH]nnc23
2336,1.97,5 (621),0.21431446075439453,-0.18023738265037537,Nc1ccc(Cl)c(c1)c2oc3cccnc3n2
2337,1.91,3 (1192),0.21180158853530884,0.3358370065689087,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc3ccc(Cl)cc3NC(=O)N
2338,2.8,3 (1192),-0.05570670962333679,0.42134231328964233,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)c4ccncc4
2339,3.62,4 (1032),-0.015337198972702026,-0.2741505801677704,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C#N)n2
2340,2.39,2 (733),-0.272053986787796,-0.0491427481174469,O[C@@H]1CCN(C1)c2ccc3c(NC(=O)CNc4cccc(c4)C#N)c(Cl)ccc3n2
2341,1.42,3 (1192),-0.06085103750228882,0.22121989727020264,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5CCOCc5s4
2342,2.55,3 (1192),0.11271148920059204,0.1891857385635376,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)c5ccccn5
2343,3.57,5 (621),0.3933718800544739,-0.12858366966247559,Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(C)cc3)C(O)CNC(C)(C)C
2344,3.66,2 (733),-0.10766133666038513,-0.1138160228729248,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C
2345,1.73,3 (1192),-0.02522975206375122,0.4278469681739807,CCN(C1CCN(CCC(c2ccccc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
2346,0.25,1 (622),-0.4641452431678772,0.049582481384277344,C[C@H](NC(=O)c1c(C)nn(C2CCS(=O)(=O)CC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C
2347,2.26,5 (621),0.38858479261398315,-0.2024560272693634,COCCOc1nc(N)c2NC(=O)N(Cc3ccccc3)c2n1
2348,3.9,4 (1032),0.07435619831085205,-0.4220413565635681,CC(C)N(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C
2349,3.4,3 (1192),0.015888690948486328,0.28840506076812744,NC(=O)c1cc(C(=O)N)n(n1)c2cccc(c2)c3cc(ccc3C(F)(F)F)C(F)(F)F
2350,2.28,4 (1032),0.024944067001342773,-0.39800581336021423,CS(=O)(=O)Nc1cc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)cc(c1)C(=O)N
2351,0.8,4 (1032),0.011586546897888184,-0.10102233290672302,Oc1cc(cc(c1)C(F)(F)F)C(=O)Nc2cccc(c2)c3nnn[nH]3
2352,0.7,4 (1032),0.130576491355896,-0.29096728563308716,N#Cc1cccc(c1)c2cccc(c2)c3nn[nH]n3
2353,0.79,1 (622),-0.20205071568489075,-0.15627464652061462,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3NC(=O)COc23)cc1
2354,2.2,4 (1032),-0.1611754596233368,-0.44984960556030273,NC1(CCC1)c2ccc(cc2)c3ncc4cnccc4c3c5ccccc5
2355,1.7,1 (622),-0.41420090198516846,-0.004267752170562744,Fc1ccccc1C(=O)Nc2c(cnn2c3ccccc3)C#N
2356,1.9,5 (621),0.3102295398712158,-0.16636309027671814,CC1=CC(=O)Nc2ccccc12
2357,2.4,1 (622),-0.2185622751712799,-0.19170856475830078,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c5ccc(O)c(CO)c5
2358,0.95,1 (622),-0.4303036034107208,-0.20203974843025208,Oc1ccc(cc1)c2ccc(cc2)C3(O)CN4CCC3CC4
2359,1.23,2 (733),-0.20807060599327087,-0.03841966390609741,CNC(=O)c1snnc1c2ccccc2
2360,1.77,3 (1192),0.11684900522232056,0.03965353965759277,CC(C)(C)NC(=O)Nc1cccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)c1
2361,2.91,5 (621),0.4076918363571167,-0.1672091782093048,CN1CCN(CC1)c2nc(NCCNc3ccc(cc3)[N+](=O)[O-])c4ccccc4n2
2362,-0.2,5 (621),0.2694386839866638,-0.0957949161529541,OC(=O)CSCC(=O)Nc1nc(cs1)c2ccc(F)cc2
2363,-0.48,1 (622),-0.3310733139514923,-0.3539837598800659,OC(=O)[C@H](Cc1ccc(OCCNc2ccccn2)cc1)NC(=O)c3c(Cl)cccc3Cl
2364,2.8,3 (1192),0.23497599363327026,0.2652921676635742,CC(C)(C)OC(=O)N1CCC(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2
2365,3.0,3 (1192),-0.14325323700904846,0.385195791721344,CC(C)CN1C(=O)NC(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CCC4
2366,3.17,5 (621),0.3771982192993164,-0.020714133977890015,Nc1ncnc2c1c(COc3cccc(Cl)c3)nn2C4CCOCC4
2367,3.21,3 (1192),-0.0827980637550354,0.2717413306236267,O=C(COCc1ccccc1)Nc2ccc3c(c2)C(=O)C(=O)c4ccccc34
2368,3.09,5 (621),0.2498881220817566,0.024301886558532715,OCc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1
2369,-0.96,3 (1192),0.11511337757110596,0.1779816746711731,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
2370,2.9,4 (1032),-0.13447242975234985,-0.4583611488342285,NC1(CCC1)c2ccc(cc2)c3c(ccc4ccnn34)c5ccccc5
2371,3.0,3 (1192),-0.10160812735557556,0.47474896907806396,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4
2372,1.37,2 (733),-0.09510967135429382,0.006409049034118652,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccoc3C(=O)N2Cc4ccccc4
2373,2.04,1 (622),-0.3426758646965027,-0.1744624376296997,COc1ccc(N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)C(=O)c3occc3C)c(OC)c1
2374,2.95,2 (733),-0.1554172933101654,-0.08989179134368896,CCCc1c(O)c(ccc1OCc2cccc(NC(=O)Cc3ccccc3C(=O)O)c2)C(=O)C
2375,3.1,2 (733),-0.25730055570602417,0.2470301389694214,CC(C)OC(=O)N1CC2COCC(C1)C2Oc3ncnc(Oc4cccnc4C)c3C
2376,3.15,4 (1032),0.1900044083595276,-0.4360516667366028,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nccnc13
2377,1.3,4 (1032),-0.14898407459259033,-0.4493817687034607,NC(=O)c1cnc(c2ccc(cc2)C3(N)CCC3)c(c1)c4ccccc4
2378,2.86,4 (1032),0.1681375503540039,-0.41943132877349854,C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13
2379,0.77,3 (1192),0.2538756728172302,0.30330556631088257,NCC[C@@H](Oc1cc(Cl)c(F)cc1C#N)c2ccccc2
2380,3.7,4 (1032),0.07040184736251831,-0.41879984736442566,CN(c1ccnc(Nc2cc(OC3CCOCC3)cc(c2)N4CCOCC4)n1)c5cc(CO)ccc5C
2381,3.37,4 (1032),0.18673866987228394,-0.42755866050720215,CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13
2382,3.83,5 (621),0.3683665990829468,-0.0817403495311737,Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3
2383,1.37,1 (622),-0.42371004819869995,0.05831491947174072,CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2
2384,2.2,2 (733),-0.18156397342681885,-0.018551796674728394,O=C(Nc1ccccn1)c2ccccc2
2385,1.44,2 (733),-0.3390529751777649,0.19059795141220093,ON1C(=O)N(CC2COc3ccccc3O2)c4ccsc4C1=O
2386,3.92,5 (621),0.23366868495941162,-0.15871188044548035,S(c1ccccc1)c2ccc3ccccc3n2
2387,1.1,4 (1032),0.016304433345794678,-0.10245692729949951,FC(F)(F)c1cc(C(=O)Nc2cccc(c2)c3nnn[nH]3)c4nc[nH]c4c1
2388,1.69,2 (733),-0.16117238998413086,-0.037901610136032104,COC[C@H](C)Oc1cc(Oc2ccc(Cl)cc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O
2389,2.35,3 (1192),-0.05052715539932251,0.19072014093399048,C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccccc4
2390,0.9,5 (621),0.451918363571167,-0.1405666470527649,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@H](O)C3)c2c1
2391,2.21,3 (1192),0.15780460834503174,0.11676758527755737,COCCOCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2
2392,2.31,5 (621),0.25399893522262573,-0.09370481967926025,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2
2393,1.64,4 (1032),0.1608307957649231,-0.056821078062057495,C[C@@H](C(=O)NCCN1CCCC1)c2ccc(OS(=O)(=O)C(F)(F)F)cc2
2394,2.71,1 (622),-0.3638435900211334,-0.26130563020706177,Nc1ccc(OCCc2ccccc2)cc1
2395,1.67,1 (622),-0.3573053479194641,-0.2566298842430115,OC(=O)CCc1ccc(OCc2cccc(Br)c2)cc1
2396,3.3,2 (733),-0.1788780391216278,-0.0535699725151062,Fc1cnc(NC(=O)C(CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4)s1
2397,2.13,4 (1032),0.004853546619415283,-0.30600306391716003,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)NC4CCN(C)CC4)ncc2F
2398,3.6,5 (621),0.3710058331489563,-0.07717174291610718,Oc1ccc2OC(=CC(=O)c2c1)c3ccccc3
2399,2.32,5 (621),0.37581753730773926,-0.29972752928733826,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccs2)NC(=O)OCC(F)(F)F)C(=O)C(F)(F)F
2400,1.53,1 (622),-0.4157184958457947,-0.11476248502731323,ONC(=O)C1COC(=N1)c2ccc(F)c(c2)C(F)(F)F
2401,3.0,2 (733),-0.16175782680511475,-0.08677053451538086,CCCc1c(O)c(ccc1OCCCOc2ccc3C(=O)C=C(Oc3c2CCC)C(=O)O)C(=O)C
2402,2.86,4 (1032),-0.015968501567840576,-0.3762091100215912,NS(=O)(=O)c1ccc(Nc2nccc(n2)c3ccccc3)cc1
2403,0.2,5 (621),0.38177943229675293,-0.1100984513759613,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C
2404,3.3,4 (1032),0.07800322771072388,-0.41277173161506653,CCN(CC)CCNc1ncnc2c1sc3nc(N4CCOCC4)c5CCCCc5c23
2405,2.0,3 (1192),0.18269115686416626,0.4321587085723877,CC1CC(NC(=O)C)c2ccccc2N1C(=O)c3ccccc3
2406,1.92,1 (622),-0.16640987992286682,-0.20887473225593567,CCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3
2407,0.4,1 (622),-0.24483060836791992,-0.20195630192756653,OCC(O)CN1CCN(CC1)c2ccccc2
2408,2.63,2 (733),-0.1645696759223938,-0.043074339628219604,C[C@@H](CO)Oc1cc(Oc2ccc(cc2)S(=O)(=O)C)cc(c1)C(=O)Nc3nccs3
2409,2.49,3 (1192),0.15630096197128296,0.4361094832420349,COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3C(C)CCc4ccccc34
2410,3.66,3 (1192),0.06764078140258789,0.4217070937156677,Cc1sc2ncnc(N3CCN(CC3)c4ncccn4)c2c1C
2411,3.27,3 (1192),0.2918773293495178,0.16409629583358765,OC[C@H](O)CN1C(=O)[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3
2412,2.6,5 (621),0.25969749689102173,-0.12272924184799194,Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12
2413,2.31,1 (622),-0.39372116327285767,-0.20702499151229858,O[C@@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncc5)cc3
2414,2.1,5 (621),0.42482805252075195,-0.06806725263595581,Oc1ccc(N2C(=O)c3ccc(O)cc3C2=O)c(F)c1
2415,2.8,4 (1032),-0.0001341700553894043,-0.46586886048316956,C[C@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C
2416,3.01,2 (733),-0.19741877913475037,0.1873289942741394,Cc1ccc(C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)cc1
2417,2.48,3 (1192),0.01187068223953247,0.37918365001678467,COc1ccc(CC(=O)NC(N\C(=N\C#N)\Nc2ccccc2C)C(C)(C)C)cc1OC
2418,3.64,4 (1032),-0.08900648355484009,-0.4010494351387024,CN1CC(c2ccc(Cl)cc2)c3ccccc3C1
2419,-1.31,3 (1192),-0.06633767485618591,0.28852546215057373,OC(=O)CSc1c[nH]c2ccccc12
2420,1.22,5 (621),0.363061785697937,-0.09137880802154541,OC1=C(CC2=C(O)c3ccccc3OC2=O)C(=O)Oc4ccccc14
2421,3.49,3 (1192),0.20964235067367554,0.27403825521469116,C[C@@H](Oc1ccc(cc1C(=O)N2CCN(CC2)c3ncc(cc3F)C(F)(F)F)S(=O)(=O)C)C(F)(F)F
2422,0.9,3 (1192),-0.010063618421554565,0.19871723651885986,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCCCC2
2423,-0.31,1 (622),-0.3443024754524231,-0.34261155128479004,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccccc3Cl)C(=O)O)cc2)n1
2424,1.98,2 (733),-0.18076837062835693,0.2911587953567505,Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12
2425,3.05,4 (1032),-0.09189459681510925,-0.3158453106880188,COCCC(=O)N[C@@H](C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
2426,0.76,2 (733),-0.15251296758651733,0.17532062530517578,COc1ccc(cc1OC2CCCC2)[C@@]3(CC[C@H](CC3)C(=O)O)C#N
2427,2.46,3 (1192),-0.09777170419692993,0.2768573760986328,CCOc1ccccc1c2ccc(cc2)c3nc4ccc(F)cc4c(C(=O)NCCOCCN)c3C
2428,0.15,3 (1192),0.23512142896652222,0.29770427942276,Cc1ccc(cc1c2cc(ccc2OCC(=O)O)C(F)(F)F)C#N
2429,2.91,4 (1032),0.0017025470733642578,-0.38876283168792725,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1
2430,2.26,4 (1032),-0.018782317638397217,-0.33645308017730713,COCCNS(=O)(=O)c1ccc(cc1)c2cnc(N)c(n2)C(=O)Nc3cccnc3
2431,0.87,3 (1192),0.1429886817932129,0.35354822874069214,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)C(=O)c3ccccc3
2432,2.6,3 (1192),0.11924046277999878,0.4618264436721802,Oc1c(NC(=O)Nc2cccc(F)c2Cl)ccc(Cl)c1S(=O)(=O)N3CCNCC3
2433,0.53,5 (621),0.4049193263053894,-0.1776624321937561,CN1CCC(=CC1)c2cccc(O)c2
2434,-0.84,3 (1192),0.17423659563064575,0.29223960638046265,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl
2435,1.7,3 (1192),0.004339456558227539,0.4020181894302368,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c3csc(N)n3)C2=O)C(=O)OC(C)OC(=O)OC(C)C
2436,3.97,3 (1192),0.058726608753204346,0.48258745670318604,OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO
2437,2.9,3 (1192),0.004685699939727783,0.2069227695465088,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c2ccc(cc2)C#N)c3ccc(F)cc3
2438,1.13,1 (622),-0.20833003520965576,-0.16153639554977417,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5NC(=O)Sc45)c3)c[nH]c12
2439,2.69,1 (622),-0.302368700504303,-0.2735632061958313,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O
2440,1.9,4 (1032),0.18922263383865356,-0.36595726013183594,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccccc4)[C@@H](O)[C@H]3O
2441,3.72,5 (621),0.40212756395339966,-0.15490096807479858,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
2442,1.7,3 (1192),-0.07251763343811035,0.3800598382949829,CC12NC(Cc3ccccc13)c4ccccc24
2443,1.74,3 (1192),-0.04772031307220459,0.2029666304588318,COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N
2444,2.75,4 (1032),-0.036401331424713135,-0.4824139475822449,C[C@@H]1CN([C@@H](CO1)c2ccccc2)c3ccc4OCC(=O)Nc4n3
2445,4.1,3 (1192),-0.06677281856536865,0.2069186568260193,CC(C)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N
2446,2.7,5 (621),0.2958894968032837,-0.04793354868888855,Cc1nc2ccccn2c1c3ccnc(Nc4cccc(Cl)c4)n3
2447,0.99,3 (1192),0.17944633960723877,0.32007813453674316,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccc(F)cc3
2448,1.84,1 (622),-0.13937127590179443,-0.23321691155433655,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCSc2ccccc2)c3sc(O)nc13
2449,4.1,2 (733),-0.3341630697250366,0.1871815323829651,CCc1nc2ccc(cn2c1N(C)Cc3cccs3)C(=O)NCc4ccc5OCOc5c4
2450,1.98,1 (622),-0.34082555770874023,-0.17252576351165771,COCc1ccoc1C(=O)N(C(C(=O)NC[C@@H](C)O)c2ccccc2F)c3ccc(OC)cc3OC
2451,2.65,4 (1032),-0.011972963809967041,-0.11587002873420715,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2
2452,2.23,1 (622),-0.4553989768028259,-0.10661253333091736,COc1cc(F)ccc1c2cncc(CNC3CCC3)n2
2453,3.7,4 (1032),0.16640704870224,-0.2169640064239502,Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1
2454,2.41,3 (1192),-0.004914283752441406,0.3409069776535034,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC
2455,3.3,2 (733),-0.12355038523674011,0.16392600536346436,CCN(CC)C(=O)c1ccc2[nH]c(c(CCNCCCCc3ccncc3)c2c1)c4cc(C)cc(C)c4
2456,2.11,5 (621),0.3022037148475647,-0.05472257733345032,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C
2457,1.85,5 (621),0.37488317489624023,-0.030131906270980835,Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCNCC5
2458,2.23,5 (621),0.2898100018501282,-0.005147099494934082,Nc1cc(nc2c(cnn12)C#N)c3ccc(F)cc3
2459,2.6,4 (1032),-0.005681157112121582,-0.3864493668079376,NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1
2460,3.1,1 (622),-0.49659499526023865,0.051666438579559326,C[C@@H](N(c1cc(F)ccc1F)S(=O)(=O)c2ccc(Cl)cc2)c3ccc(F)cc3CCCC(=O)O
2461,1.07,4 (1032),-0.05125567317008972,-0.4427134692668915,Cc1nc(CS(=O)(=O)c2ccccc2)cc(n1)N3CCOCC3
2462,1.99,1 (622),-0.21466144919395447,-0.26256847381591797,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
2463,0.05,2 (733),-0.25718140602111816,0.03559219837188721,Cc1ccc(cc1)S(=O)(=O)N2N=Cc3ccccc3B2O
2464,2.3,3 (1192),0.13942044973373413,0.36749809980392456,S=C(NC1CCCCC1)N2CCC(CC2)c3cnc[nH]3
2465,2.2,5 (621),0.25778889656066895,-0.12375390529632568,Nc1cc(nc2ccccc12)c3ccccc3
2466,1.8,3 (1192),-0.10149642825126648,0.47712504863739014,CN(C1CCN(Cc2ccc(nc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4
2467,1.82,3 (1192),0.18234819173812866,0.14119815826416016,COc1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2
2468,-0.25,2 (733),-0.3366035223007202,0.186079204082489,C[N+]1(C)[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)C(O)(c4cccs4)c5cccs5
2469,1.27,1 (622),-0.3348591923713684,-0.22780057787895203,NC(=N)c1cc2c(cccc2s1)c3ccccc3
2470,3.1,5 (621),0.4289608597755432,-0.062325239181518555,Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1
2471,0.9,1 (622),-0.1934320032596588,-0.3147308826446533,COc1ccccc1O[C@H]([C@@H]2CNCCO2)c3ccccc3
2472,1.86,3 (1192),-0.00614476203918457,0.32466888427734375,CCCNC(=O)c1nnc2c(cccc2c1N)c3ncccn3
2473,2.3,1 (622),-0.25290772318840027,-0.17195463180541992,O[C@@H](CNCCc1ccc(CNCCc2c(Cl)cccc2Cl)cc1)c3ccc(O)c4NC(=O)Sc34
2474,0.69,3 (1192),0.18365848064422607,0.3177986741065979,CC1CN(CCN1Cc2cc(Cl)ccc2OCC(=O)O)S(=O)(=O)c3ccccc3
2475,2.74,3 (1192),0.09222084283828735,0.08686870336532593,Clc1ccc(cc1)C2CCN(CC2)C(=O)COCc3ccncc3
2476,2.15,2 (733),-0.07251757383346558,0.04864239692687988,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccncc2)C(F)(F)F
2477,2.4,2 (733),-0.19425389170646667,0.30153751373291016,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c3c1cc(cc3C(F)(F)F)C(=O)N
2478,2.06,2 (733),-0.2517322301864624,0.15687966346740723,OCCNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
2479,3.44,4 (1032),0.06835305690765381,-0.4252139925956726,CN(c1ccnc(Nc2cc(nc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C
2480,0.6,3 (1192),0.1590569019317627,0.13178831338882446,Clc1ccc(cc1)C(=O)N[C@H]2CN3CCC2CC3
2481,1.91,1 (622),-0.37552309036254883,-0.25754082202911377,CC1=C(OCc2ccc(F)cc2)C(=O)C=CO1
2482,2.96,3 (1192),0.0884515643119812,0.057604193687438965,Clc1ccc(cc1)C(=O)Cc2ccccn2
2483,1.9,2 (733),-0.21945878863334656,0.03479951620101929,COc1nc(Br)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C
2484,2.91,3 (1192),0.14090919494628906,0.1268923282623291,NC(=O)c1sc2nccc(Nc3ccccc3)c2c1N
2485,0.36,4 (1032),0.004083216190338135,0.009947717189788818,COc1ccccc1OCC(O)COC(=O)N
2486,3.31,5 (621),0.224604070186615,-0.14165595173835754,Clc1ccc2C(=O)NC(=Nc2c1)c3ccccc3
2487,3.39,5 (621),0.3663051128387451,-0.08527955412864685,Oc1cc(O)c2C(=O)c3ccccc3Oc2c1
2488,0.31,3 (1192),0.13731509447097778,0.27979207038879395,CCC(Oc1ccc(cc1c2ccc(cc2C)S(=O)(=O)CC)C(F)(F)F)C(=O)O
2489,1.97,3 (1192),0.036036670207977295,0.3525087833404541,COC(=O)N1CCN([C@@H](CN2CCCC2)C1)C(=O)Cc3ccc(Cl)c(Cl)c3
2490,1.32,4 (1032),0.009619176387786865,-0.2472817599773407,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CCCN(C)C)n2
2491,-0.27,2 (733),-0.33603933453559875,0.1938638687133789,CC1(C)CCC(CC1)NC(=O)[C@@H](N)CCC(=O)O
2492,2.12,3 (1192),0.1957300901412964,0.43974602222442627,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C3CC4CC3C=C4)cc1Cl
2493,4.3,5 (621),0.23097825050354004,-0.20703125,Oc1ccc(Br)c2ccccc12
2494,3.3,3 (1192),-0.0063391923904418945,0.24915331602096558,CNC(=O)c1ccc(cc1F)N2C(=S)N(C(=O)C23CCC3)c4ccc(C#N)c(c4)C(F)(F)F
2495,2.64,3 (1192),0.10516124963760376,0.3445056676864624,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(CCc3cccc(F)c3)C2
2496,2.4,2 (733),-0.13474002480506897,-0.07773792743682861,CCCC1=CC(=CC(=O)N1Cc2ccc(cc2)c3ccccc3c4nn[nH]n4)OCc5ccccc5
2497,1.3,3 (1192),-0.060781627893447876,0.2280983328819275,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nccs4
2498,1.54,3 (1192),0.20698153972625732,0.284646213054657,CCSc1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F
2499,2.38,1 (622),-0.45807018876075745,-0.10210788249969482,COc1ccc(CN2C(=O)CCC2(C)C(=O)NC3CCCCC3)c(OC)c1
2500,3.1,3 (1192),-0.10739344358444214,0.27339309453964233,O=C1C(=O)c2cc(ccc2c3ccccc13)c4ccsc4
2501,2.9,5 (621),0.30965614318847656,-0.05712848901748657,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1
2502,-1.0,2 (733),-0.18546348810195923,-0.01960855722427368,CN(C)CCCNC(=O)c1nc(Cl)c(N)nc1N
2503,1.88,2 (733),-0.2958773672580719,0.16422134637832642,Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3
2504,2.8,4 (1032),-0.04117068648338318,-0.2485629916191101,COc1cc(ccc1Nc2ncc(C#N)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C
2505,2.41,2 (733),-0.30712831020355225,-0.07654178142547607,CCCCC(CC)CNC(=O)c1cc(ccc1Cl)N2N=CC(=O)NC2=O
2506,3.15,2 (733),-0.14264467358589172,0.12679332494735718,CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3ccc(Cl)c(Cl)c3)CC1
2507,0.8,2 (733),-0.11908280849456787,-0.03150540590286255,Oc1c2ncc3ccccc3c2nn1c4ccccc4
2508,0.03,3 (1192),0.0715290904045105,0.2826269865036011,Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)c4cnccn4
2509,0.2,1 (622),-0.1917627453804016,-0.3161759078502655,C(Oc1ccccc1)C2CNCCO2
2510,3.4,3 (1192),-0.0024994313716888428,0.3111270070075989,COc1ncc(C)cc1c2cccc3c(N)c(nnc23)C(=O)NC4CC4
2511,1.01,3 (1192),0.18663275241851807,0.3158142566680908,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)c3ccccc3
